[2026-04-25T05:43:09.718Z] GET https://memanzur.github.io/Melody-Manzur-Portfolio/images/melody.jpg → 200 (1ms, ?B)
[2026-04-25T05:43:09.718Z] GET https://memanzur.github.io/Melody-Manzur-Portfolio/script.js → 200 (?ms, 867B)
[2026-04-25T05:43:09.721Z] GET https://fonts.gstatic.com/s/dancingscript/v29/If2RXTr6YS-zF4S-kcSWSVi_szLgiuEHiC4W.woff2 → 200 (?ms, ?B)
[2026-04-25T05:43:09.721Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-04-25T05:43:09.722Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-25T05:43:09.722Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFkD-vYSZviVYUb_rj3ij__anPXDTnogkk7yRZrPA.woff2 → 200 (?ms, ?B)
[2026-04-25T05:43:09.723Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFiD-vYSZviVYUb_rj3ij__anPXDTzYgEM86xQ.woff2 → 200 (?ms, ?B)
[2026-04-25T05:43:14.544Z] GET https://memanzur.github.io/Melody-Manzur-Portfolio/?v=1777095794 → 200 (42ms, 12710B)
[2026-04-25T05:43:14.588Z] GET https://fonts.googleapis.com/css2?family=Dancing+Script:wght@400;500;600;700&family=Inter:wght@300;400;500;600;700&family=JetBrains+Mono:wght@400;500&family=Playfair+Display:ital,wght@0,400;0,600;0,700;1,400;1,600&display=swap → 200 (1ms, 31161B)
[2026-04-25T05:43:14.589Z] GET https://memanzur.github.io/Melody-Manzur-Portfolio/style.css?v=20260424 → 200 (1ms, 16191B)
[2026-04-25T05:43:14.590Z] GET https://memanzur.github.io/Melody-Manzur-Portfolio/images/melody.jpg → 200 (?ms, 2975109B)
[2026-04-25T05:43:14.591Z] GET https://memanzur.github.io/Melody-Manzur-Portfolio/script.js → 200 (?ms, 867B)
[2026-04-25T05:43:14.592Z] GET https://fonts.gstatic.com/s/dancingscript/v29/If2RXTr6YS-zF4S-kcSWSVi_szLgiuEHiC4W.woff2 → 200 (?ms, ?B)
[2026-04-25T05:43:14.592Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-04-25T05:43:14.595Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, ?B)
[2026-04-25T05:43:14.595Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFkD-vYSZviVYUb_rj3ij__anPXDTnogkk7yRZrPA.woff2 → 200 (?ms, ?B)
[2026-04-25T05:43:14.596Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFiD-vYSZviVYUb_rj3ij__anPXDTzYgEM86xQ.woff2 → 200 (?ms, ?B)
[2026-04-25T05:43:46.781Z] GET https://boppi.io/ → 200 (107ms, 1978B)
[2026-04-25T05:43:46.893Z] GET https://fonts.googleapis.com/css2?family=Instrument+Serif:ital@0;1&display=swap → 200 (63ms, 1815B)
[2026-04-25T05:43:46.893Z] GET https://boppi.io/assets/index-D4D5Mes-.js → 200 (53ms, 370660B)
[2026-04-25T05:43:46.893Z] GET https://boppi.io/assets/index-BQi0FksT.css → 200 (51ms, 81394B)
[2026-04-25T05:43:46.945Z] GET https://fonts.googleapis.com/css2?family=Nunito:wght@300;400;600;700;800&display=swap → 200 (44ms, 9235B)
[2026-04-25T05:43:47.023Z] GET https://boppi.io/boppi-logo.png → 200 (46ms, 551219B)
[2026-04-25T05:43:47.067Z] GET https://fonts.gstatic.com/s/nunito/v32/XRXV3I6Li01BKofINeaBTMnFcQ.woff2 → 200 (91ms, 39152B)
[2026-04-25T05:43:47.067Z] GET https://fonts.gstatic.com/s/instrumentserif/v5/jizHRFtNs2ka5fXjeivQ4LroWlx-6zAjjH7Motmp5g.woff2 → 200 (82ms, 15684B)
[2026-04-25T05:43:53.881Z] GET https://memanzur.github.io/Little-Red-Esthetics-Website/ → 200 (210ms, 27626B)
[2026-04-25T05:43:54.096Z] GET https://fonts.googleapis.com/css2?family=Cormorant+Garamond:ital,wght@0,400;0,600;0,700;1,400;1,600&family=Montserrat:wght@300;400;500;600;700&display=swap → 200 (37ms, 19818B)
[2026-04-25T05:43:54.097Z] GET https://memanzur.github.io/Little-Red-Esthetics-Website/css/styles.css → 200 (156ms, 57353B)
[2026-04-25T05:43:54.097Z] GET https://memanzur.github.io/Little-Red-Esthetics-Website/images/nav-logo.svg → 200 (222ms, 1462B)
[2026-04-25T05:43:54.097Z] GET https://memanzur.github.io/Little-Red-Esthetics-Website/images/celeste-portrait.jpg → 200 (220ms, 56030B)
[2026-04-25T05:43:54.097Z] GET https://memanzur.github.io/Little-Red-Esthetics-Website/images/portfolio-lips-01.jpg → 200 (226ms, 196218B)
[2026-04-25T05:43:54.097Z] GET https://memanzur.github.io/Little-Red-Esthetics-Website/images/portfolio-neuro-04.jpg → 200 (220ms, 191459B)
[2026-04-25T05:43:54.097Z] GET https://memanzur.github.io/Little-Red-Esthetics-Website/images/portfolio-result-03.jpg → 200 (153ms, 163961B)
[2026-04-25T05:43:54.097Z] GET https://memanzur.github.io/Little-Red-Esthetics-Website/images/celeste-working.png → 200 (222ms, 185194B)
[2026-04-25T05:43:54.097Z] GET https://memanzur.github.io/Little-Red-Esthetics-Website/js/main.js → 200 (225ms, 7571B)
[2026-04-25T05:43:54.316Z] GET https://fonts.gstatic.com/s/montserrat/v31/JTUSjIg1_i6t8kCHKm459WlhyyTh89Y.woff2 → 200 (27ms, 35508B)
[2026-04-25T05:43:54.316Z] GET https://fonts.gstatic.com/s/cormorantgaramond/v21/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtImSqn7B6D.woff2 → 200 (63ms, 39304B)
[2026-04-25T05:43:54.316Z] GET https://fonts.gstatic.com/s/cormorantgaramond/v21/co3bmX5slCNuHLi8bLeY9MK7whWMhyjYqXtKky2F7g.woff2 → 200 (63ms, 37776B)
[2026-04-25T05:43:58.671Z] GET https://memanzur.github.io/Melody-Manzur-Portfolio/ai-academy.html → pending (?ms, ?B)
[2026-04-25T05:43:58.821Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700&family=JetBrains+Mono:wght@400;500&family=Playfair+Display:ital,wght@0,400;0,600;0,700;1,400;1,600&display=swap → 200 (34ms, 25905B)
[2026-04-25T05:43:58.821Z] GET https://memanzur.github.io/Melody-Manzur-Portfolio/style.css?v=20260424 → 200 (1ms, 16191B)
[2026-04-25T05:43:58.821Z] GET https://memanzur.github.io/Melody-Manzur-Portfolio/academy.css → 200 (146ms, 4843B)
[2026-04-25T05:43:58.821Z] GET https://memanzur.github.io/Melody-Manzur-Portfolio/script.js → 200 (1ms, 867B)
[2026-04-25T05:43:58.969Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (7ms, 48432B)
[2026-04-25T05:43:58.969Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (8ms, 31340B)
[2026-04-25T05:43:58.969Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFiD-vYSZviVYUb_rj3ij__anPXDTzYgEM86xQ.woff2 → 200 (8ms, 38460B)
